datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/22/2009 6:00:00 AM,4/22/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,7022.000,True
4/22/2009 7:00:00 AM,4/22/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,7037.000,True
4/22/2009 8:00:00 AM,4/22/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,7283.000,True
4/22/2009 9:00:00 AM,4/22/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,8015.000,True
4/22/2009 10:00:00 AM,4/22/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,9321.000,True
4/22/2009 11:00:00 AM,4/22/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,9915.000,True
4/22/2009 12:00:00 PM,4/22/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,9783.000,True
4/22/2009 1:00:00 PM,4/22/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,9599.000,True
4/22/2009 2:00:00 PM,4/22/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,9596.000,True
4/22/2009 3:00:00 PM,4/22/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,9523.000,True
4/22/2009 4:00:00 PM,4/22/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,9446.000,True
4/22/2009 5:00:00 PM,4/22/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,9393.000,True
4/22/2009 6:00:00 PM,4/22/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,9313.000,True
4/22/2009 7:00:00 PM,4/22/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,9329.000,True
4/22/2009 8:00:00 PM,4/22/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,9395.000,True
4/22/2009 9:00:00 PM,4/22/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,9463.000,True
4/22/2009 10:00:00 PM,4/22/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,9477.000,True
4/22/2009 11:00:00 PM,4/22/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,9703.000,True
4/23/2009 12:00:00 AM,4/22/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,10349.000,True
4/23/2009 1:00:00 AM,4/22/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,9939.000,True
4/23/2009 2:00:00 AM,4/22/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,9226.000,True
4/23/2009 3:00:00 AM,4/22/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,8404.000,True
4/23/2009 4:00:00 AM,4/23/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,7864.000,True
4/23/2009 5:00:00 AM,4/23/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,7607.000,True
4/23/2009 6:00:00 AM,4/23/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,7564.000,True
4/23/2009 7:00:00 AM,4/23/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,7512.000,True
4/23/2009 8:00:00 AM,4/23/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,7770.000,True
4/23/2009 9:00:00 AM,4/23/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,8538.000,True
4/23/2009 10:00:00 AM,4/23/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,9809.000,True
4/23/2009 11:00:00 AM,4/23/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,10173.000,True
4/23/2009 12:00:00 PM,4/23/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,9856.000,True
4/23/2009 1:00:00 PM,4/23/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,9632.000,True
4/23/2009 2:00:00 PM,4/23/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,9532.000,True
4/23/2009 3:00:00 PM,4/23/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,9389.000,True
4/23/2009 4:00:00 PM,4/23/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,9275.000,True
4/23/2009 5:00:00 PM,4/23/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,9293.000,True
4/23/2009 6:00:00 PM,4/23/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,9171.000,True
4/23/2009 7:00:00 PM,4/23/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,9185.000,True
4/23/2009 8:00:00 PM,4/23/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,9181.000,True
4/23/2009 9:00:00 PM,4/23/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,9141.000,True
4/23/2009 10:00:00 PM,4/23/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,9140.000,True
4/23/2009 11:00:00 PM,4/23/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,9263.000,True
4/24/2009 12:00:00 AM,4/23/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,9899.000,True
4/24/2009 1:00:00 AM,4/23/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,9519.000,True
4/24/2009 2:00:00 AM,4/23/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,8733.000,True
4/24/2009 3:00:00 AM,4/23/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,7882.000,True
4/24/2009 4:00:00 AM,4/24/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,7330.000,True
4/24/2009 5:00:00 AM,4/24/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,7130.000,True
4/24/2009 6:00:00 AM,4/24/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,7055.000,True
4/24/2009 7:00:00 AM,4/24/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,7060.000,True
4/24/2009 8:00:00 AM,4/24/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,7420.000,True
4/24/2009 9:00:00 AM,4/24/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,8226.000,True
4/24/2009 10:00:00 AM,4/24/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,9483.000,True
4/24/2009 11:00:00 AM,4/24/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,9922.000,True
4/24/2009 12:00:00 PM,4/24/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,9680.000,True
4/24/2009 1:00:00 PM,4/24/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,9499.000,True
4/24/2009 2:00:00 PM,4/24/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,9413.000,True
4/24/2009 3:00:00 PM,4/24/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,9373.000,True
4/24/2009 4:00:00 PM,4/24/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,9376.000,True
4/24/2009 5:00:00 PM,4/24/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,9510.000,True
4/24/2009 6:00:00 PM,4/24/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,9517.000,True
4/24/2009 7:00:00 PM,4/24/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,9518.000,True
4/24/2009 8:00:00 PM,4/24/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,9730.000,True
4/24/2009 9:00:00 PM,4/24/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,9773.000,True
4/24/2009 10:00:00 PM,4/24/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,9649.000,True
4/24/2009 11:00:00 PM,4/24/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,9566.000,True
4/25/2009 12:00:00 AM,4/24/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,9927.000,True
4/25/2009 1:00:00 AM,4/24/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,9636.000,True
4/25/2009 2:00:00 AM,4/24/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,8943.000,True
4/25/2009 3:00:00 AM,4/24/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,8146.000,True
4/25/2009 4:00:00 AM,4/25/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,7488.000,True
4/25/2009 5:00:00 AM,4/25/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,7081.000,True
4/25/2009 6:00:00 AM,4/25/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,6827.000,True
4/25/2009 7:00:00 AM,4/25/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,6716.000,True
4/25/2009 8:00:00 AM,4/25/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,6613.000,True
4/25/2009 9:00:00 AM,4/25/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,6863.000,True
4/25/2009 10:00:00 AM,4/25/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,7070.000,True
4/25/2009 11:00:00 AM,4/25/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,7559.000,True
4/25/2009 12:00:00 PM,4/25/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,8458.000,True
4/25/2009 1:00:00 PM,4/25/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,9121.000,True
4/25/2009 2:00:00 PM,4/25/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,9631.000,True
4/25/2009 3:00:00 PM,4/25/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,10066.000,True
4/25/2009 4:00:00 PM,4/25/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,10464.000,True
4/25/2009 5:00:00 PM,4/25/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,10766.000,True
4/25/2009 6:00:00 PM,4/25/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,11057.000,True
4/25/2009 7:00:00 PM,4/25/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,11451.000,True
4/25/2009 8:00:00 PM,4/25/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,11683.000,True
4/25/2009 9:00:00 PM,4/25/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,11775.000,True
4/25/2009 10:00:00 PM,4/25/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,11766.000,True
4/25/2009 11:00:00 PM,4/25/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,11590.000,True
4/26/2009 12:00:00 AM,4/25/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,11861.000,True
4/26/2009 1:00:00 AM,4/25/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,11497.000,True
4/26/2009 2:00:00 AM,4/25/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,10658.000,True
4/26/2009 3:00:00 AM,4/25/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,9748.000,True
4/26/2009 4:00:00 AM,4/26/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,8903.000,True
4/26/2009 5:00:00 AM,4/26/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,8288.000,True
4/26/2009 6:00:00 AM,4/26/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,7847.000,True
4/26/2009 7:00:00 AM,4/26/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,7526.000,True
4/26/2009 8:00:00 AM,4/26/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,7325.000,True
4/26/2009 9:00:00 AM,4/26/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,7286.000,True
4/26/2009 10:00:00 AM,4/26/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,7263.000,True
4/26/2009 11:00:00 AM,4/26/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,7799.000,True
4/26/2009 12:00:00 PM,4/26/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,8799.000,True
4/26/2009 1:00:00 PM,4/26/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,9777.000,True
4/26/2009 2:00:00 PM,4/26/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,10617.000,True
4/26/2009 3:00:00 PM,4/26/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,11209.000,True
4/26/2009 4:00:00 PM,4/26/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,11801.000,True
4/26/2009 5:00:00 PM,4/26/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,12268.000,True
4/26/2009 6:00:00 PM,4/26/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,12779.000,True
4/26/2009 7:00:00 PM,4/26/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,13034.000,True
4/26/2009 8:00:00 PM,4/26/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,13257.000,True
4/26/2009 9:00:00 PM,4/26/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,13383.000,True
4/26/2009 10:00:00 PM,4/26/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,13202.000,True
4/26/2009 11:00:00 PM,4/26/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,12839.000,True
4/27/2009 12:00:00 AM,4/26/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,12905.000,True
4/27/2009 1:00:00 AM,4/26/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,12377.000,True
4/27/2009 2:00:00 AM,4/26/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,11089.000,True
4/27/2009 3:00:00 AM,4/26/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,9822.000,True
4/27/2009 4:00:00 AM,4/27/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,8840.000,True
4/27/2009 5:00:00 AM,4/27/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,8255.000,True
4/27/2009 6:00:00 AM,4/27/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,7847.000,True
4/27/2009 7:00:00 AM,4/27/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,7643.000,True
4/27/2009 8:00:00 AM,4/27/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,7668.000,True
4/27/2009 9:00:00 AM,4/27/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,8225.000,True
4/27/2009 10:00:00 AM,4/27/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,9183.000,True
4/27/2009 11:00:00 AM,4/27/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,9915.000,True
4/27/2009 12:00:00 PM,4/27/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,10450.000,True
4/27/2009 1:00:00 PM,4/27/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,11039.000,True
4/27/2009 2:00:00 PM,4/27/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,11729.000,True
4/27/2009 3:00:00 PM,4/27/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,12425.000,True
4/27/2009 4:00:00 PM,4/27/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,12987.000,True
4/27/2009 5:00:00 PM,4/27/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,13554.000,True
4/27/2009 6:00:00 PM,4/27/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,14028.000,True
4/27/2009 7:00:00 PM,4/27/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,14280.000,True
4/27/2009 8:00:00 PM,4/27/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,14443.000,True
4/27/2009 9:00:00 PM,4/27/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,14475.000,True
4/27/2009 10:00:00 PM,4/27/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,14299.000,True
4/27/2009 11:00:00 PM,4/27/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,13724.000,True
4/28/2009 12:00:00 AM,4/27/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,13701.000,True
4/28/2009 1:00:00 AM,4/27/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,12907.000,True
4/28/2009 2:00:00 AM,4/27/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,11432.000,True
4/28/2009 3:00:00 AM,4/27/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,10056.000,True
4/28/2009 4:00:00 AM,4/28/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,8942.000,True
4/28/2009 5:00:00 AM,4/28/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,8273.000,True
4/28/2009 6:00:00 AM,4/28/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,7957.000,True
4/28/2009 7:00:00 AM,4/28/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,7710.000,True
4/28/2009 8:00:00 AM,4/28/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,7696.000,True
4/28/2009 9:00:00 AM,4/28/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,8247.000,True
4/28/2009 10:00:00 AM,4/28/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,9275.000,True
4/28/2009 11:00:00 AM,4/28/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,9991.000,True
4/28/2009 12:00:00 PM,4/28/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,10375.000,True
4/28/2009 1:00:00 PM,4/28/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,10795.000,True
4/28/2009 2:00:00 PM,4/28/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,11354.000,True
4/28/2009 3:00:00 PM,4/28/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,11903.000,True
4/28/2009 4:00:00 PM,4/28/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,12299.000,True
4/28/2009 5:00:00 PM,4/28/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,12734.000,True
4/28/2009 6:00:00 PM,4/28/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,13101.000,True
4/28/2009 7:00:00 PM,4/28/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,13496.000,True
4/28/2009 8:00:00 PM,4/28/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,13740.000,True
4/28/2009 9:00:00 PM,4/28/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,13737.000,True
4/28/2009 10:00:00 PM,4/28/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,13252.000,True
4/28/2009 11:00:00 PM,4/28/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,12708.000,True
4/29/2009 12:00:00 AM,4/28/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,12790.000,True
4/29/2009 1:00:00 AM,4/28/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,12025.000,True
4/29/2009 2:00:00 AM,4/28/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,10780.000,True
4/29/2009 3:00:00 AM,4/28/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,9369.000,True
4/29/2009 4:00:00 AM,4/29/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,8450.000,True
4/29/2009 5:00:00 AM,4/29/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,7883.000,True
4/29/2009 6:00:00 AM,4/29/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,7539.000,True
4/29/2009 7:00:00 AM,4/29/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,7360.000,True
4/29/2009 8:00:00 AM,4/29/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,7466.000,True
4/29/2009 9:00:00 AM,4/29/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,8088.000,True
4/29/2009 10:00:00 AM,4/29/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,9135.000,True
4/29/2009 11:00:00 AM,4/29/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,9721.000,True
4/29/2009 12:00:00 PM,4/29/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,9825.000,True
4/29/2009 1:00:00 PM,4/29/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,9979.000,True
4/29/2009 2:00:00 PM,4/29/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,10147.000,True
4/29/2009 3:00:00 PM,4/29/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,10169.000,True
4/29/2009 4:00:00 PM,4/29/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,10212.000,True
4/29/2009 5:00:00 PM,4/29/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,10102.000,True
4/29/2009 6:00:00 PM,4/29/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,10007.000,True
4/29/2009 7:00:00 PM,4/29/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,9890.000,True
4/29/2009 8:00:00 PM,4/29/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,9841.000,True
4/29/2009 9:00:00 PM,4/29/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,9810.000,True
4/29/2009 10:00:00 PM,4/29/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,9747.000,True
4/29/2009 11:00:00 PM,4/29/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,9808.000,True
4/30/2009 12:00:00 AM,4/29/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,9999.000,True
4/30/2009 1:00:00 AM,4/29/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,9531.000,True
4/30/2009 2:00:00 AM,4/29/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,8625.000,True
4/30/2009 3:00:00 AM,4/29/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,7755.000,True
4/30/2009 4:00:00 AM,4/30/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,7133.000,True
4/30/2009 5:00:00 AM,4/30/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,6783.000,True
4/30/2009 6:00:00 AM,4/30/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,6685.000,True
4/30/2009 7:00:00 AM,4/30/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,6674.000,True
4/30/2009 8:00:00 AM,4/30/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,6840.000,True
4/30/2009 9:00:00 AM,4/30/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,7509.000,True
4/30/2009 10:00:00 AM,4/30/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,8673.000,True
4/30/2009 11:00:00 AM,4/30/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,9288.000,True
4/30/2009 12:00:00 PM,4/30/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,9374.000,True
4/30/2009 1:00:00 PM,4/30/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,9426.000,True
4/30/2009 2:00:00 PM,4/30/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,9512.000,True
4/30/2009 3:00:00 PM,4/30/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,9606.000,True
4/30/2009 4:00:00 PM,4/30/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,9479.000,True
4/30/2009 5:00:00 PM,4/30/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,9486.000,True
4/30/2009 6:00:00 PM,4/30/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,9449.000,True
4/30/2009 7:00:00 PM,4/30/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,9468.000,True
4/30/2009 8:00:00 PM,4/30/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,9438.000,True
4/30/2009 9:00:00 PM,4/30/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,9480.000,True
4/30/2009 10:00:00 PM,4/30/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,9502.000,True
4/30/2009 11:00:00 PM,4/30/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,9635.000,True
5/1/2009 12:00:00 AM,4/30/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,10036.000,True
5/1/2009 1:00:00 AM,4/30/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,9617.000,True
5/1/2009 2:00:00 AM,4/30/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,8780.000,True
5/1/2009 3:00:00 AM,4/30/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,7871.000,True
5/1/2009 4:00:00 AM,5/1/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,7228.000,True
5/1/2009 5:00:00 AM,5/1/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,6956.000,True
5/1/2009 6:00:00 AM,5/1/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,6819.000,True
5/1/2009 7:00:00 AM,5/1/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,6778.000,True
5/1/2009 8:00:00 AM,5/1/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,6939.000,True
5/1/2009 9:00:00 AM,5/1/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,7578.000,True
5/1/2009 10:00:00 AM,5/1/2009 6:00:00 AM,SERC,SOUTH,DOM,DOM,8655.000,True
5/1/2009 11:00:00 AM,5/1/2009 7:00:00 AM,SERC,SOUTH,DOM,DOM,9294.000,True
5/1/2009 12:00:00 PM,5/1/2009 8:00:00 AM,SERC,SOUTH,DOM,DOM,9561.000,True
5/1/2009 1:00:00 PM,5/1/2009 9:00:00 AM,SERC,SOUTH,DOM,DOM,9775.000,True
5/1/2009 2:00:00 PM,5/1/2009 10:00:00 AM,SERC,SOUTH,DOM,DOM,9953.000,True
5/1/2009 3:00:00 PM,5/1/2009 11:00:00 AM,SERC,SOUTH,DOM,DOM,10126.000,True
5/1/2009 4:00:00 PM,5/1/2009 12:00:00 PM,SERC,SOUTH,DOM,DOM,10240.000,True
5/1/2009 5:00:00 PM,5/1/2009 1:00:00 PM,SERC,SOUTH,DOM,DOM,10364.000,True
5/1/2009 6:00:00 PM,5/1/2009 2:00:00 PM,SERC,SOUTH,DOM,DOM,10441.000,True
5/1/2009 7:00:00 PM,5/1/2009 3:00:00 PM,SERC,SOUTH,DOM,DOM,10525.000,True
5/1/2009 8:00:00 PM,5/1/2009 4:00:00 PM,SERC,SOUTH,DOM,DOM,10673.000,True
5/1/2009 9:00:00 PM,5/1/2009 5:00:00 PM,SERC,SOUTH,DOM,DOM,10659.000,True
5/1/2009 10:00:00 PM,5/1/2009 6:00:00 PM,SERC,SOUTH,DOM,DOM,10492.000,True
5/1/2009 11:00:00 PM,5/1/2009 7:00:00 PM,SERC,SOUTH,DOM,DOM,10241.000,True
5/2/2009 12:00:00 AM,5/1/2009 8:00:00 PM,SERC,SOUTH,DOM,DOM,10549.000,True
5/2/2009 1:00:00 AM,5/1/2009 9:00:00 PM,SERC,SOUTH,DOM,DOM,10217.000,True
5/2/2009 2:00:00 AM,5/1/2009 10:00:00 PM,SERC,SOUTH,DOM,DOM,9556.000,True
5/2/2009 3:00:00 AM,5/1/2009 11:00:00 PM,SERC,SOUTH,DOM,DOM,8726.000,True
5/2/2009 4:00:00 AM,5/2/2009 12:00:00 AM,SERC,SOUTH,DOM,DOM,7966.000,True
5/2/2009 5:00:00 AM,5/2/2009 1:00:00 AM,SERC,SOUTH,DOM,DOM,7491.000,True
5/2/2009 6:00:00 AM,5/2/2009 2:00:00 AM,SERC,SOUTH,DOM,DOM,7139.000,True
5/2/2009 7:00:00 AM,5/2/2009 3:00:00 AM,SERC,SOUTH,DOM,DOM,7026.000,True
5/2/2009 8:00:00 AM,5/2/2009 4:00:00 AM,SERC,SOUTH,DOM,DOM,6952.000,True
5/2/2009 9:00:00 AM,5/2/2009 5:00:00 AM,SERC,SOUTH,DOM,DOM,7043.000,True
